catalog,field,type,category,title,modified
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,release_date,release_date,date,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,metric_name,metric_name,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,value,value,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,data_notes,data_notes,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,state,state,state,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
caid,reporting_period,reporting_period,NA,Medicaid and CHIP CAA Reporting Metrics,2024-10-31
